AYEAR,UNIV_PROVINCE_NAME,U_G,UNIV_TYPE_NAME,UNIV_NAME_TH,FAC_NAME,PROGRAM_NAME,LEV_NAME_TH,GENDER_NAME,AMOUNT
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเคมี,ปริญญาเอก,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเคมี,ปริญญาเอก,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเคมี,ปริญญาโท,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเคมี,ปริญญาโท,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,ปริญญาตรี,ชาย,121
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,ปริญญาตรี,หญิง,18
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,ปริญญาเอก,ชาย,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,ปริญญาเอก,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,ปริญญาโท,ชาย,12
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,ปริญญาโท,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโครงสร้างพื้นฐานและการบริหาร,ปริญญาโท,ชาย,35
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโครงสร้างพื้นฐานและการบริหาร,ปริญญาโท,หญิง,7
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา,ปริญญาตรี,ชาย,65
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา,ปริญญาตรี,หญิง,18
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา,ปริญญาเอก,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา,ปริญญาโท,ชาย,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา,ปริญญาโท,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา-ทรัพยากรน้ำ,ปริญญาตรี,ชาย,28
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมโยธา-ทรัพยากรน้ำ,ปริญญาตรี,หญิง,8
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า,ปริญญาตรี,ชาย,127
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า,ปริญญาตรี,หญิง,33
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า,ปริญญาเอก,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า,ปริญญาโท,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าเครื่องกลการผลิต,ปริญญาตรี,ชาย,32
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าเครื่องกลการผลิต,ปริญญาตรี,หญิง,23
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,เทคโนโลยีการผลิตทางอุตสาหกรรม,ปริญญาโท,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,เทคโนโลยีสารสนเทศ,ปริญญาโท,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,เทคโนโลยีสารสนเทศและการสื่อสารสำหรับระบบฝังตัว,ปริญญาโท,ชาย,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,เทคโนโลยีสารสนเทศและการสื่อสารสำหรับระบบฝังตัว,ปริญญาโท,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,เทคโนโลยีโครงสร้างเพื่อสิ่งแวดล้อมสรรค์สร้าง,ปริญญาโท,ชาย,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะวิศวกรรมศาสตร์,เทคโนโลยีโครงสร้างเพื่อสิ่งแวดล้อมสรรค์สร้าง,ปริญญาโท,หญิง,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การบริหารการศึกษา,ปริญญาเอก,ชาย,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การบริหารการศึกษา,ปริญญาเอก,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การบริหารการศึกษา,ปริญญาโท,ชาย,16
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การบริหารการศึกษา,ปริญญาโท,หญิง,37
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การศึกษาพิเศษ,ปริญญาโท,หญิง,11
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การศึกษาเพื่อพัฒนาความเป็นผู้ประกอบการ,ปริญญาเอก,ชาย,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การศึกษาเพื่อพัฒนาความเป็นผู้ประกอบการ,ปริญญาเอก,หญิง,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การศึกษาเพื่อพัฒนาความเป็นผู้ประกอบการ,ปริญญาโท,หญิง,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมการเรียนรู้ตลอดชีวิตเพื่อพัฒนาสังคม,ปริญญาเอก,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมการเรียนรู้ตลอดชีวิตเพื่อพัฒนาสังคม,ปริญญาโท,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมการเรียนรู้ตลอดชีวิตเพื่อพัฒนาสังคม,ปริญญาโท,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมสุขภาพและสุขศึกษา,ปริญญาเอก,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมสุขภาพและสุขศึกษา,ปริญญาเอก,หญิง,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมสุขภาพและสุขศึกษา,ปริญญาโท,ชาย,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การส่งเสริมสุขภาพและสุขศึกษา,ปริญญาโท,หญิง,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การสอนคณิตศาสตร์,ปริญญาตรี,ชาย,47
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การสอนคณิตศาสตร์,ปริญญาตรี,หญิง,119
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การสอนคณิตศาสตร์,ปริญญาโท,ชาย,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,การสอนคณิตศาสตร์,ปริญญาโท,หญิง,11
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,จิตวิทยาการศึกษาและการแนะแนว,ปริญญาโท,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,จิตวิทยาการศึกษาและการแนะแนว,ปริญญาโท,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,ธุรกิจและคอมพิวเตอร์ศึกษา,ปริญญาตรี,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,ปฐมวัยศึกษา,ปริญญาเอก,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,ปฐมวัยศึกษา,ปริญญาโท,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,ปฐมวัยศึกษา,ปริญญาโท,หญิง,23
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,พลศึกษา,ปริญญาตรี,ชาย,60
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,พลศึกษา,ปริญญาตรี,หญิง,27
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,พลศึกษา,ปริญญาเอก,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,พลศึกษา,ปริญญาโท,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,พลศึกษา,ปริญญาโท,หญิง,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,วิทยาศาสตร์ศึกษา,ปริญญาเอก,ชาย,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,วิทยาศาสตร์ศึกษา,ปริญญาโท,ชาย,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,วิทยาศาสตร์ศึกษา,ปริญญาโท,หญิง,15
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,วิธีวิทยาการวิจัยและประเมิน,ปริญญาโท,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,สุขศึกษา,ปริญญาตรี,ชาย,15
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,สุขศึกษา,ปริญญาตรี,หญิง,14
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาเอก,ชาย,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาเอก,หญิง,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาโท,ชาย,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ปริญญาโท,หญิง,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,อาชีวศึกษาเพื่อพัฒนาทรัพยากรมนุษย์,ปริญญาเอก,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,อาชีวศึกษาเพื่อพัฒนาทรัพยากรมนุษย์,ปริญญาเอก,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,เทคโนโลยีและสื่อสารการศึกษา,ปริญญาเอก,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,เทคโนโลยีและสื่อสารการศึกษา,ปริญญาเอก,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,เทคโนโลยีและสื่อสารการศึกษา,ปริญญาโท,ชาย,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะศึกษาศาสตร์,เทคโนโลยีและสื่อสารการศึกษา,ปริญญาโท,หญิง,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,นวัตกรรมการออกแบบผลิตภัณฑ์เชิงบูรณาการ,ปริญญาตรี,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,นวัตกรรมการออกแบบผลิตภัณฑ์เชิงบูรณาการ,ปริญญาตรี,หญิง,14
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,นวัตกรรมอาคาร,ปริญญาโท,ชาย,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,นวัตกรรมอาคาร,ปริญญาโท,หญิง,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,ภูมิสถาปัตยกรรม,ปริญญาตรี,ชาย,10
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,ภูมิสถาปัตยกรรม,ปริญญาตรี,หญิง,18
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,ภูมิสถาปัตยกรรมศาสตร์,ปริญญาโท,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,สถาปัตยกรรม,ปริญญาตรี,ชาย,26
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,สถาปัตยกรรม,ปริญญาตรี,หญิง,42
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,สิ่งแวดล้อมสรรค์สร้าง,ปริญญาโท,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสถาปัตยกรรมศาสตร์,สิ่งแวดล้อมสรรค์สร้าง,ปริญญาโท,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสหวิทยาการจัดการและเทคโนโลยี,การจัดการอุตสาหกรรมบริการ,ปริญญาตรี,ชาย,11
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสหวิทยาการจัดการและเทคโนโลยี,การจัดการอุตสาหกรรมบริการ,ปริญญาตรี,หญิง,19
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,การบริหารและพัฒนาสังคม,ปริญญาโท,ชาย,8
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,การบริหารและพัฒนาสังคม,ปริญญาโท,หญิง,17
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,จิตวิทยา,ปริญญาตรี,ชาย,35
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,จิตวิทยา,ปริญญาตรี,หญิง,161
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,จิตวิทยาชุมชน,ปริญญาโท,หญิง,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,จิตวิทยาอุตสาหกรรมและองค์การ,ปริญญาโท,ชาย,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,จิตวิทยาอุตสาหกรรมและองค์การ,ปริญญาโท,หญิง,10
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,นิติศาสตร์,ปริญญาตรี,ชาย,32
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยในกำกับรัฐ,มหาวิทยาลัยเกษตรศาสตร์ บางเขน,คณะสังคมศาสตร์,นิติศาสตร์,ปริญญาตรี,หญิง,97
